LNR,Response
24485,0.003286739
24206,0.03581898
24213,0.014581002
25195,0.012838426
24859,0.0044474103
24862,0.0088031
24874,0.020326328
24905,0.005271703
24906,0.003717879
24915,0.012318863
24951,0.040941022
24963,0.005461939
24979,0.04189
25308,0.012318863
25313,0.008004501
25012,0.012318863
25327,0.003161645
24739,0.0056386455
24745,0.0047315457
24751,0.0033966831
24755,0.025187984
25057,0.014823053
25076,0.005592483
24771,0.004192962
24778,0.006225321
24781,0.027868241
25099,0.052309137
25102,0.047742333
25107,0.0030016575
24813,0.012838426
24830,0.003785364
35143,0.01448638
35150,0.005704349
35152,0.0034018636
34841,0.004119846
35166,0.014514734
35167,0.02772214
35169,0.004799914
35191,0.0038692993
35194,0.029070279
34899,0.004685368
34903,0.0052413647
34909,0.019857341
34916,0.0028010495
35258,0.036627285
35892,0.0029630852
35934,0.012318863
35935,0.00785422
41022,0.012838426
41339,0.012560742
41346,0.016004559
41675,0.0029019862
42302,0.008040327
42306,0.018711954
42307,0.016938074
42630,0.012838426
42638,0.0037077249
42946,0.0056559597
42955,0.012318863
43902,0.024446687
44870,0.007015073
44872,0.0053026592
45215,0.007475322
45524,0.004052309
45525,0.012233235
45530,0.003457658
40709,0.0080363685
41033,0.0051801256
41039,0.012318863
41048,0.012318863
41686,0.033873454
41688,0.0054546166
42646,0.0048536137
43289,0.012838426
43290,0.028582463
43930,0.014318135
43936,0.012749233
44250,0.0031384202
44252,0.004885967
44573,0.0074320617
45555,0.031605396
45559,0.052303832
40734,0.0070760665
40739,0.012838426
41056,0.030655283
41063,0.012838426
41706,0.005044385
41714,0.03959653
41718,0.0058672293
42984,0.0042983675
42991,0.02521846
42993,0.048782125
43308,0.012318863
43315,0.004552307
44282,0.02097944
44603,0.0061251703
44919,0.007176875
45243,0.012233235
45250,0.0068649934
45566,0.012233235
45571,0.03654268
45582,0.012233235
40748,0.03496912
40752,0.0035257796
40768,0.031620212
41088,0.03220154
41401,0.004801039
41415,0.0031924178
41724,0.0056528626
41732,0.007765704
42042,0.0028952719
42044,0.0033768017
42060,0.0037479782
42682,0.0046060532
42699,0.028951297
43013,0.025235826
43327,0.02663436
51660,0.022051068
51980,0.013135678
52296,0.002860764
52953,0.031614598
53269,0.008990275
53270,0.018464403
53278,0.0036154757
53595,0.04015262
53599,0.026196972
54549,0.026239287
54556,0.0040769666
54883,0.0032970745
55208,0.0036819235
51030,0.012418866
51345,0.0027036308
51677,0.007526369
51989,0.004081067
51991,0.0032179798
52319,0.007938978
52326,0.008159135
52332,0.0045542372
52646,0.029352615
52652,0.006913709
53298,0.0068708966
53618,0.003892171
53623,0.021101132
53943,0.004656869
54255,0.011916078
54256,0.0044993022
54890,0.0032675844
55220,0.031789165
55537,0.0069179693
25145,0.008332653
24855,0.0046649612
25157,0.030428004
25498,0.006497248
25514,0.006825102
25824,0.02740757
25834,0.003645455
25523,0.020508952
25527,0.0043802774
25529,0.025200747
25960,0.005048079
25965,0.012318863
25557,0.012838426
25858,0.00390438
34453,0.0041701216
34454,0.0038388679
34748,0.01746615
34193,0.012838426
34198,0.011307195
34508,0.02447251
34516,0.012838426
34533,0.003953488
34225,0.0047711246
34235,0.03296431
34553,0.025384763
34256,0.0047890292
34586,0.0041348967
34593,0.03435873
35271,0.057655685
35278,0.0038275477
35295,0.012838426
35302,0.012318863
35305,0.0033618687
34994,0.027952533
35439,0.004602021
35050,0.023448732
35389,0.0040008426
35390,0.022892172
35098,0.009823834
35409,0.03810351
35410,0.003916354
35412,0.0040646982
34806,0.005936883
34813,0.012318863
34818,0.0062466087
35120,0.029712178
35133,0.012838426
4017,0.0042329216
4322,0.012145591
4335,0.024365287
4024,0.0041606296
4027,0.0037883106
4033,0.004332177
4344,0.012145591
4356,0.012145591
4046,0.004887444
4053,0.0070686927
5046,0.023724126
4741,0.008020101
5101,0.0049257935
4766,0.007663151
4777,0.005013723
5187,0.07271634
5190,0.0043996656
5192,0.0055980016
5199,0.012657939
5108,0.0049308934
4824,0.042746823
5146,0.003218858
5148,0.0040028933
5160,0.0042787166
4872,0.0058450596
4563,0.031956572
4584,0.005841832
4908,0.015411458
4913,0.0047487253
4922,0.0038635177
4607,0.012145591
4929,0.012145591
4628,0.0030654503
4639,0.012145591
4960,0.0069387727
4645,0.0026959467
4968,0.0036395814
4663,0.0047964165
4681,0.0053245276
5005,0.008092283
5356,0.0031542012
5357,0.030607386
5697,0.0045599043
5390,0.0060487315
5814,0.008192252
5732,0.003851357
5445,0.035144046
5451,0.007126235
5459,0.0026469373
71759,0.011856835
72396,0.012259993
73047,0.016380053
73050,0.011763561
73685,0.012259993
73692,0.011763561
74016,0.0058379206
74639,0.012259993
74958,0.021728318
75288,0.0030860985
75617,0.0029554877
75936,0.034001812
71783,0.0032463463
71785,0.004325259
71786,0.008783234
71790,0.042885143
71792,0.0042289905
71794,0.004245661
72098,0.050015133
72745,0.0036755288
72750,0.0040333513
72751,0.009107894
73066,0.012259993
73395,0.012259993
74994,0.0033450155
75308,0.0074075037
75315,0.008638713
76264,0.005144451
76270,0.012259993
71795,0.006781631
72438,0.006017073
72440,0.0053918785
72443,0.03995147
72449,0.0065006716
82146,0.014324226
82466,0.004197145
82468,0.00426682
82791,0.026506448
83104,0.0037820567
83114,0.01455058
83421,0.005770677
83426,0.02078459
83753,0.004679619
84075,0.026383223
84701,0.013078033
85028,0.0033994673
85031,0.0067324652
85664,0.00752737
81533,0.006994406
81847,0.01864302
82490,0.009517005
54521,0.055055365
54845,0.024403255
55167,0.020708384
55479,0.024301292
55485,0.007398128
55488,0.0037807636
55795,0.0053851013
55796,0.010103594
55801,0.011281445
55802,0.011916078
55809,0.035131015
50983,0.029466204
51295,0.0067147124
51296,0.003516658
51948,0.0059124813
52281,0.0042721294
52282,0.013944947
52601,0.003059963
52613,0.0060032997
53895,0.02352814
53897,0.0037155382
54534,0.0065690023
55186,0.027202284
55490,0.011916078
55502,0.0037830863
55816,0.0038708912
55821,0.012418866
55825,0.0050582723
65939,0.005052826
61163,0.0034666376
61165,0.04453991
61169,0.006499369
61170,0.016058158
61489,0.0059575043
61490,0.0035942039
61806,0.0046975627
62121,0.0048874877
62434,0.0051611755
63073,0.025370546
63396,0.012418866
64363,0.03564485
64368,0.0060482933
65005,0.00467032
65008,0.022947267
65317,0.0036235044
65971,0.032871682
61180,0.003921516
61507,0.055582948
61828,0.0054175262
62136,0.03436179
62138,0.03468791
62150,0.0072614443
62467,0.012418866
62472,0.018860932
63095,0.0085630175
63748,0.023759624
64389,0.00833631
64708,0.0037728336
63264,0.004612728
63267,0.031325676
63582,0.0047716
53711,0.0047280462
53714,0.023285372
53716,0.011916078
54353,0.030532455
54354,0.003217108
54355,0.0032498473
54671,0.004744826
54681,0.003713041
55000,0.006077635
55631,0.004186456
55633,0.0036243948
55643,0.052091822
55958,0.003825443
55965,0.030614821
55970,0.0062890053
51133,0.023674047
51144,0.012418866
51145,0.012418866
51788,0.0032112447
51794,0.012418866
51805,0.0043313378
52443,0.017901376
52763,0.013038242
53089,0.0039952085
53725,0.059443988
54044,0.002896949
54054,0.008076632
54061,0.028788058
54694,0.0059680995
55023,0.04415399
55336,0.004316481
55664,0.0084091
55666,0.044769265
51163,0.004635567
51820,0.015516572
51822,0.0053166714
51823,0.0358398
52458,0.0035525006
52783,0.0038751627
52787,0.0038812694
52791,0.0034945484
53103,0.004868753
53749,0.004008791
53753,0.0032546036
54398,0.012418866
54707,0.004737401
54712,0.0039932965
54713,0.011916078
54721,0.008743194
55037,0.00949509
55044,0.0038554275
55681,0.017746205
55686,0.0051091025
50855,0.016785072
51175,0.014059469
51178,0.053370595
51187,0.011916078
51501,0.004337019
51515,0.012418866
51827,0.011916078
66127,0.035965305
61343,0.012418866
61658,0.0040235175
61982,0.0026744364
62294,0.0059142923
62302,0.013897901
62620,0.039561782
62939,0.0031852168
57131,0.027114818
57134,0.041207783
57135,0.0047153137
57456,0.006706194
75998,0.0076926835
76007,0.0029565503
76008,0.004247944
71548,0.011916078
72497,0.004622437
72507,0.011763561
72833,0.006274343
73139,0.00512617
74102,0.004704189
74417,0.038652867
75057,0.016932778
75058,0.00600252
75061,0.007621192
75062,0.0049020457
75069,0.0063440898
75380,0.015727645
75384,0.012259993
75390,0.004503503
75391,0.0048897564
76029,0.011763561
76348,0.0041934694
76355,0.005822852
76357,0.006701304
71563,0.029886382
71568,0.006024084
71878,0.0682363
71886,0.0058989935
71888,0.009633257
72212,0.0072248005
72521,0.0041512614
74129,0.017892517
74770,0.0279724
75080,0.0041596615
75082,0.011763561
75091,0.006841422
75399,0.005734497
75410,0.00735396
75728,0.011763561
75735,0.011763561
76369,0.003945383
71580,0.008005057
71914,0.005992125
72539,0.02177504
72546,0.0034127482
73504,0.0057352637
73505,0.0031726859
73508,0.012259993
73514,0.00935236
73824,0.017452776
75107,0.0350884
47511,0.011952276
47524,0.0035591116
47832,0.011952276
47849,0.037207693
48168,0.0029185778
48169,0.043846484
48810,0.0063959407
48823,0.0039613275
48826,0.009542849
49135,0.0037058848
49141,0.0054316144
49466,0.003799618
49477,0.004319
49783,0.003186566
50439,0.018923162
50756,0.012418866
50767,0.0067564677
45904,0.021166375
46875,0.012233235
47214,0.012456574
47533,0.004177393
47856,0.007814033
48182,0.003321244
48194,0.003586904
48507,0.012432318
48512,0.012456574
48836,0.011952276
48846,0.01202439
55283,0.0073921247
55286,0.03163383
55599,0.004343518
55602,0.055953156
55914,0.0048653414
51756,0.006802011
52071,0.0069453116
52074,0.035038557
53048,0.00332284
53057,0.0056748353
53058,0.09034587
53368,0.02486346
53684,0.011007428
53688,0.024354357
53696,0.0030307153
54006,0.032020614
54007,0.0030788262
54326,0.0038991095
54327,0.01980556
54338,0.006714324
58403,0.021114776
58715,0.018684316
58718,0.0038402756
59044,0.0024400395
59363,0.011916078
59995,0.0049366127
60315,0.0049773385
60321,0.002809676
60323,0.0052115107
60649,0.011916078
60967,0.032170426
56811,0.0040785545
11742,0.0033227263
12063,0.0047016423
12082,0.03735289
11819,0.012657939
11501,0.028021464
11508,0.012657939
11834,0.0067264736
11534,0.012145591
11844,0.005283025
11552,0.0039213574
11564,0.03043829
11565,0.004441172
11577,0.025985144
11887,0.0076311193
11897,0.0052875397
11603,0.025578242
11920,0.0038690583
12586,0.004293927
12266,0.02309878
12604,0.012145591
12290,0.042189494
12292,0.0047673495
12297,0.012657939
21485,0.044941876
21183,0.025351057
21199,0.0039556497
21536,0.021859173
21537,0.0060773436
21546,0.0036387932
21553,0.045996927
20969,0.024181431
20976,0.011724256
21283,0.030802848
21291,0.066031866
20980,0.007196145
20981,0.0058972435
21309,0.06603338
21017,0.019508159
21024,0.0055471836
21347,0.004852646
21367,0.00415204
21368,0.028166814
21371,0.03710813
21377,0.003709892
21067,0.00529878
21073,0.012838426
21379,0.04300532
21383,0.0051873648
21709,0.026717272
21727,0.029601803
21732,0.0045636026
1750,0.020487254
1757,0.006658799
1792,0.004874233
1480,0.004321521
1482,0.044109445
1486,0.0037577478
1495,0.0049236063
1497,0.006276936
1808,0.04616525
1818,0.0049536377
1837,0.0042322567
1534,0.00505167
2196,0.011725417
2197,0.012657939
2521,0.041668702
2221,0.004059432
2226,0.0048797154
2566,0.0037476632
2257,0.032124214
2669,0.021569472
11135,0.012657939
11456,0.0054126726
10869,0.004309015
10899,0.029226882
11208,0.003157267
11209,0.026515529
11211,0.01930959
10909,0.037840363
10917,0.0033133468
11225,0.004473465
11228,0.012690465
11239,0.0050059482
11263,0.0037376978
11269,0.0048741014
11273,0.03908795
10969,0.01742797
11298,0.012145591
11637,0.043213744
11947,0.012657939
11646,0.005548141
11651,0.003679626
11987,0.005739491
11995,0.0053360714
11698,0.0040754876
11710,0.012145591
11719,0.042418245
12006,0.029488781
12019,0.0072239595
22771,0.004722285
22475,0.012318863
22785,0.004610992
22792,0.019701507
22812,0.0035121855
22204,0.004258279
22218,0.0065135695
22224,0.0038428796
22225,0.009436379
22546,0.005350572
22258,0.025038201
22267,0.003166393
22283,0.019974787
22286,0.0043119807
22291,0.004539298
22310,0.029749433
22621,0.012318863
22636,0.0042014876
23282,0.014550094
23294,0.0488105
23305,0.006036071
23316,0.033843886
23002,0.012318863
23006,0.05108567
23015,0.0061956584
23445,0.012318863
23453,0.0046321163
23457,0.02874144
23041,0.030163992
23350,0.0038287898
23356,0.03993139
23065,0.02193374
23069,0.0038943565
23074,0.041408237
23088,0.0039295442
23092,0.027290093
23096,0.0062538497
23380,0.0047384645
23117,0.009068804
23408,0.012318863
23417,0.0043033785
23136,0.0055048475
23427,0.0030334166
23428,0.004131648
23140,0.0072030295
23152,0.004261412
22843,0.012838426
22853,0.0046463073
23165,0.004901962
22877,0.012838426
22883,0.0037994285
23205,0.004508857
23210,0.047895703
32064,0.012838426
32066,0.006534821
31776,0.035693187
32083,0.003531019
32740,0.004472915
32741,0.012318863
32751,0.005138078
32757,0.0064709866
32420,0.012318863
32434,0.031312164
32448,0.0035250427
44995,0.033165213
44999,0.020680206
45000,0.010069946
40519,0.01024617
41172,0.006178808
41491,0.0047581163
42130,0.04147264
42453,0.00783853
42454,0.0048006135
42457,0.0047651264
42774,0.0026949353
43409,0.0057917535
43419,0.012838426
43731,0.0042794864
44054,0.0043253885
44368,0.012233235
44370,0.012112653
44382,0.006790588
45022,0.012749233
45031,0.0040757414
45033,0.005268319
45341,0.005745537
45343,0.0038395992
40525,0.012318863
40533,0.004635666
40869,0.0033098087
41182,0.024374098
41501,0.012318863
41509,0.03380196
42473,0.0054739816
42478,0.0024098575
43113,0.00676183
43755,0.00843356
44066,0.003288675
44725,0.010691221
45052,0.004121928
45364,0.037280843
40559,0.012318863
40882,0.017547725
40885,0.027681889
41200,0.012318863
41208,0.021314843
54658,0.004409705
54982,0.005580899
55292,0.0055653364
55297,0.003181605
55932,0.003681754
51115,0.012418866
51117,0.0028960786
51448,0.00437298
51780,0.011916078
52091,0.035531603
52103,0.033640087
52108,0.007440942
52744,0.0068906494
52745,0.003861463
53079,0.0037821482
53081,0.012427162
32474,0.023332883
32805,0.0077618766
32497,0.0036605943
32505,0.004475976
32826,0.0066535342
32830,0.012318863
32522,0.010754321
32525,0.03337124
32576,0.01391143
32290,0.012302983
32329,0.012838426
32350,0.004126711
32378,0.0100327665
32680,0.008439184
32681,0.0039492557
32688,0.0050162827
32384,0.0046673394
32385,0.026067216
32720,0.004765205
33046,0.031910777
33049,0.020548416
33062,0.007829649
33074,0.0028460284
33396,0.012838426
33083,0.015080637
33414,0.005012907
33106,0.012838426
33525,0.019777132
33537,0.009038413
33423,0.0045933775
33440,0.0040896717
33165,0.012318863
33195,0.005703949
33215,0.0030047575
33216,0.007269616
33227,0.003413713
33230,0.0046584806
32921,0.045494776
32926,0.017084245
32933,0.012838426
41529,0.030624205
41848,0.0027965591
42165,0.003500791
42171,0.019683296
42802,0.006635965
42805,0.013000945
42812,0.0055059884
43140,0.0070398087
43772,0.006522679
43780,0.012749233
44729,0.00583592
44732,0.008928612
40567,0.0062734387
40577,0.02270849
41553,0.012838426
42505,0.008470193
42823,0.0047215256
42826,0.0033801736
42836,0.023609575
43161,0.004249249
44428,0.012233235
44441,0.004022998
44764,0.005506179
45087,0.005533905
40922,0.0051289843
41243,0.012838426
41251,0.00394382
41883,0.0076818545
42204,0.02610458
42208,0.0041496
42524,0.012318863
43171,0.010678805
43176,0.0037204004
43490,0.0066615185
43497,0.034793757
44123,0.0040691155
44457,0.003131854
44464,0.0047861645
44772,0.012432571
45107,0.0036294216
45423,0.020376809
40618,0.00545271
40621,0.012318863
40623,0.04605998
40933,0.012838426
40950,0.0059625464
41265,0.017592741
41275,0.012318863
41589,0.020595767
41907,0.013444297
42223,0.009510629
42228,0.005853356
42545,0.004219685
37989,0.009568826
38303,0.03997211
38304,0.012838426
38319,0.003580738
38004,0.03901129
38007,0.030508175
38323,0.010918372
38037,0.025864115
38053,0.012838426
38378,0.0028835314
38385,0.012318863
38390,0.0031884916
39058,0.007560629
38722,0.012838426
38739,0.025338259
39067,0.005098217
39080,0.004117333
39085,0.012318863
39088,0.012838426
39095,0.005465406
38777,0.025389463
38778,0.005728788
38780,0.012838426
38798,0.006130908
39133,0.0049812887
38828,0.0086393375
39159,0.012318863
39160,0.004753269
38846,0.012838426
39171,0.005673463
48006,0.005764992
48011,0.0043075425
48323,0.03450846
48654,0.006478861
48989,0.011952276
49309,0.012456574
49624,0.008731555
49632,0.0038599428
49633,0.004104135
49941,0.08153043
49946,0.013857143
50602,0.004636291
50606,0.018539408
45745,0.012749233
47371,0.0026071712
47373,0.008405276
48021,0.041523803
48027,0.004764251
48028,0.0070139733
48678,0.008356853
49330,0.033618245
49647,0.011916078
49979,0.011916078
50293,0.0047120387
50294,0.035597194
50302,0.003667836
20586,0.024978526
20588,0.0059711016
20594,0.03154893
20611,0.008615002
20899,0.01971599
20910,0.016735684
20349,0.022282792
20354,0.0057652625
20663,0.004682276
20671,0.0036318053
20382,0.012838426
20411,0.0141250435
20727,0.004909257
20437,0.00492358
20738,0.06206929
21399,0.0044889622
21410,0.012838426
21413,0.036757115
21418,0.008898397
21086,0.048596855
21107,0.0047477586
21445,0.004218279
21119,0.028890854
21151,0.0058636065
21154,0.003752252
30321,0.0567454
30330,0.0030299819
30038,0.0046102726
30042,0.047022525
30047,0.0036487475
30365,0.030012475
30375,0.003405895
30061,0.03335384
30063,0.0039762827
30071,0.027515333
30083,0.026231028
30085,0.0031722274
30115,0.012838426
30121,0.004428187
29845,0.0057365964
29852,0.017267495
29868,0.07466895
29872,0.0073198047
29873,0.0033354007
30190,0.0049551893
30543,0.003923513
30867,0.013721835
30868,0.008754313
30578,0.0029476942
22072,0.0039662635
21775,0.012838426
22196,0.0100273825
21780,0.008637242
22086,0.0065097013
22091,0.01191893
22113,0.030777548
21827,0.02826848
21832,0.0221232
21843,0.012318863
22151,0.004040165
21860,0.012838426
21880,0.00404703
21892,0.0029187694
21596,0.0054735066
21905,0.004210435
21602,0.017089682
21920,0.0038642667
21924,0.017288223
21925,0.0036494806
21935,0.029874219
21620,0.012318863
21945,0.0043609575
21955,0.052123584
21648,0.04828491
21965,0.035638258
21660,0.0035837202
21663,0.0032589734
21989,0.0030871094
22003,0.0045753364
22008,0.00479493
22674,0.03465828
31204,0.0046417424
31208,0.008422693
31543,0.003566877
31573,0.05925772
31262,0.0067762947
31270,0.0037091537
31580,0.03247289
31308,0.013204889
31630,0.007358097
31325,0.0056656515
31328,0.0065474547
31019,0.0030861779
31026,0.0039463756
31338,0.0139282895
31341,0.005157646
31349,0.009688015
31353,0.022432843
31355,0.012899843
31068,0.0033857182
31073,0.0036767737
31084,0.0037638133
31417,0.0046549044
31103,0.0027603458
31107,0.005182205
31113,0.007793154
2479,0.025640687
2166,0.0036579606
2168,0.0026525839
2496,0.004522196
2824,0.0031908962
2832,0.0048849075
3155,0.00537936
3156,0.0035903158
3290,0.0031939794
2880,0.008653357
3209,0.01012761
2929,0.025203051
2935,0.012145591
2938,0.03126267
3241,0.03943433
3268,0.041188296
3273,0.025960723
3278,0.0038083093
2988,0.012145591
2997,0.003899145
2696,0.021571424
3001,0.0039431383
2717,0.05827967
3031,0.0048050256
2731,0.012657939
3046,0.004076957
2744,0.004001053
2745,0.009365888
3063,0.011109564
3072,0.004696921
3077,0.0035993117
2765,0.0161062
3091,0.012657939
3096,0.028367655
2793,0.026126618
3100,0.003330929
3764,0.005789722
3769,0.0048534316
3772,0.0068712286
3778,0.0037839669
3440,0.004648756
12304,0.005268861
12308,0.0062397127
12313,0.005126292
12759,0.0029591236
12340,0.0039155656
12661,0.039973322
12676,0.007640178
12682,0.00387004
12380,0.037862174
12722,0.0062797503
12732,0.04099798
12421,0.0047229775
12425,0.0067615123
12430,0.021336295
12136,0.020633386
20867,0.0041605528
20875,0.005547028
20581,0.02592533
10285,0.004615089
10317,0.020894222
10323,0.0049365447
10327,0.0044826656
10331,0.034174334
10338,0.042009164
10660,0.004503452
10667,0.003588107
11006,0.0036465845
11014,0.004719731
11344,0.02222661
11354,0.029866142
11031,0.00854307
11035,0.004087198
11040,0.0045312163
11045,0.04121333
11051,0.0045138896
11054,0.007484792
11394,0.0028472238
11077,0.012145591
11486,0.004055299
11492,0.019158961
11407,0.004455559
11419,0.028415384
11101,0.018969694
11424,0.0073717027
20285,0.005621273
20290,0.013748714
20292,0.007949914
19987,0.0048607886
19989,0.026476128
20014,0.012145591
20017,0.0039504697
19703,0.004528032
19707,0.005982051
19709,0.0052667
19731,0.0037543417
19736,0.04382257
19745,0.053039953
20071,0.005037428
19759,0.012145591
20080,0.0525105
20081,0.003743535
20095,0.005487146
20112,0.03019404
20123,0.008759992
20439,0.050026182
20440,0.022982873
20456,0.003208244
20465,0.012838426
20779,0.009537325
20792,0.012318863
20489,0.005359111
20800,0.0032513414
20514,0.013858511
20920,0.0045442735
20931,0.010357731
20518,0.0032152277
20836,0.0033100415
20538,0.032155383
20550,0.004188946
20847,0.04652908
20854,0.034081955
20565,0.004472404
20569,0.0059951874
30590,0.0036263585
30902,0.02139815
30907,0.003372725
30914,0.01858494
30925,0.029812066
30937,0.009356956
30639,0.016985979
30941,0.0042723627
30663,0.004587429
30672,0.012838426
30977,0.0051595494
30705,0.003965563
30722,0.0061241076
30727,0.0058492757
30428,0.006465082
30430,0.0027141825
30751,0.003931372
30451,0.013621656
30762,0.0029424783
30465,0.035540074
30469,0.051806208
30789,0.004199882
30790,0.012838426
30797,0.012838426
31159,0.025305413
31531,0.012838426
40077,0.012318863
40494,0.0038451545
40501,0.004386231
40417,0.037641052
40111,0.03195011
40135,0.0054875175
40151,0.0031627512
40175,0.002807928
39860,0.003403429
39862,0.034523502
40182,0.012838426
40189,0.012838426
40193,0.0034673342
40199,0.003932119
39883,0.03299465
39908,0.012318863
39914,0.007857123
39927,0.0042179786
39940,0.012838426
40273,0.012838426
39964,0.004717915
78195,0.05718027
79461,0.008672643
79799,0.011763561
80110,0.0051584532
80420,0.0037897525
80421,0.021759318
80426,0.012259993
80433,0.006854654
80434,0.043414637
80439,0.017763069
81384,0.004211562
81393,0.014525405
81396,0.01160907
76612,0.004830618
76931,0.0027456041
77242,0.022286747
77572,0.012259993
78204,0.027943505
78532,0.012259993
78841,0.032618277
78844,0.009539915
78847,0.0035793397
78848,0.018119005
79479,0.0072749173
79805,0.023506414
80126,0.018342718
81084,0.0042354935
81407,0.007806254
76620,0.0032577517
76939,0.021027146
2276,0.012657939
2305,0.02632678
2621,0.003791488
2341,0.032834556
2056,0.045733977
2362,0.030051237
2373,0.006060204
2381,0.003363868
2382,0.0054369797
2418,0.0033323588
2103,0.012145591
2106,0.037089404
2110,0.012657939
2429,0.006644432
2433,0.012145591
2446,0.0026962096
2148,0.0029784064
82772,0.007385079
83095,0.00875136
83098,0.007482893
83401,0.014517374
84041,0.0052101314
84058,0.00450485
84700,0.0327283
85001,0.0044862437
85325,0.0043272
85329,0.0065238993
85334,0.013139319
57,0.012657939
65,0.012145591
74,0.012657939
81,0.012145591
119,0.012145591
120,0.012657939
17,0.012657939
25,0.012657939
28,0.012657939
31,0.012657939
34,0.012657939
37,0.012657939
135,0.012145591
155,0.012145591
184,0.012145591
210,0.012657939
278,0.012657939
284,0.012145591
286,0.012145591
309,0.012657939
347,0.012145591
379,0.012657939
414,0.012657939
419,0.012657939
447,0.007233308
455,0.0059785983
456,0.012657939
458,0.0052290275
497,0.0043859896
528,0.02437358
531,0.02318026
533,0.0038802407
587,0.021994814
645,0.0047525265
653,0.012145591
675,0.03733915
682,0.007211054
695,0.004864524
700,0.0040390557
739,0.007572459
760,0.0036237922
776,0.012145591
71248,0.0040254593
66458,0.0032143935
66459,0.0054722764
66792,0.004385342
67424,0.0068285717
67428,0.005472933
67739,0.011916078
68059,0.0027338604
68060,0.0028882076
73078,0.00542951
73084,0.006438453
73088,0.0046591815
73717,0.028673114
73719,0.037102383
73724,0.0036045725
74049,0.004220916
74050,0.0029677714
74055,0.0051131663
74376,0.004507199
74684,0.016331691
75336,0.005374062
75647,0.006298196
76282,0.03565375
76288,0.029584521
76293,0.026426973
71505,0.011916078
72135,0.011845784
72471,0.038096327
73115,0.006662238
73751,0.0075372537
74380,0.0048784954
74383,0.006260925
74384,0.004587577
74391,0.0041036597
74713,0.002674612
75035,0.016843468
75341,0.030908907
75356,0.003939834
75663,0.00340258
75665,0.0048034685
75671,0.03281197
76298,0.012259993
76311,0.012259993
76314,0.004184097
71515,0.0043737777
71526,0.042755
71836,0.004493759
71842,0.0040521338
73449,0.037352588
73454,0.004863001
73770,0.004346724
74083,0.0033861413
74401,0.005963132
74416,0.028393053
74719,0.0031722637
75053,0.031023528
75362,0.0055539235
80781,0.011763561
81102,0.0032590788
81114,0.029837156
69649,0.010867443
69651,0.012418866
69956,0.005672145
69962,0.026532514
69963,0.022137828
61063,0.003536716
66088,0.009149733
61625,0.006554089
62904,0.03178458
63542,0.0043467632
63547,0.012418866
63549,0.02705229
63552,0.01594241
63862,0.0044584638
63872,0.0050678155
64184,0.02639317
64495,0.0058118617
64818,0.011916078
65472,0.0038391193
65789,0.00427015
61635,0.0045735515
61652,0.004083855
61954,0.022629637
62603,0.005833652
62606,0.007460951
62610,0.002832221
62612,0.0042793504
63233,0.0030080646
63237,0.0036716105
63239,0.022416849
63243,0.004575873
63561,0.015357076
63883,0.005234907
64200,0.0039874953
64204,0.007525956
64212,0.004264394
64523,0.009436321
64843,0.005882496
65158,0.0047471863
65165,0.024812695
71214,0.05432164
67407,0.013256099
67413,0.005240271
68039,0.0038663486
68043,0.0038356415
68045,0.0029139302
68364,0.0044070366
68365,0.004789259
68367,0.035950184
68678,0.023155864
68691,0.0041322093
78783,0.030232575
79106,0.0065555577
79116,0.0049062413
79420,0.0037823408
80071,0.025432313
81032,0.022656705
81341,0.00890198
81345,0.014525405
76880,0.0029615753
76888,0.0026043495
77521,0.03163643
78169,0.006528722
78482,0.004169304
78496,0.034073383
78805,0.006241774
78809,0.0029020137
78815,0.0037823513
79440,0.023511615
79761,0.016818488
79773,0.0031375715
80085,0.0055280873
80400,0.009809316
80405,0.02048049
80734,0.0038365747
81378,0.018151877
76588,0.0044076415
76898,0.011763561
5540,0.0075188964
5231,0.005403839
5249,0.004569997
5569,0.012145591
5277,0.013571823
5288,0.03173753
5295,0.041723758
5624,0.005200598
6292,0.026208377
5969,0.037931263
6308,0.0065277233
6312,0.014391383
6324,0.0049299784
6327,0.004276344
6331,0.0048089903
6350,0.0036554465
6352,0.04233003
6023,0.032434624
6030,0.0040230495
6454,0.0031704651
14611,0.004381053
14333,0.027683467
22901,0.012318863
22932,0.012318863
23242,0.012838426
23244,0.0044965222
23275,0.012318863
23930,0.03845362
23599,0.024317646
23950,0.0060422877
23626,0.026468417
23643,0.009066601
23645,0.032623827
23656,0.018070482
23677,0.025323685
24090,0.012838426
24096,0.03338974
23693,0.009318012
24022,0.022536347
24030,0.006302241
23721,0.0042949687
24041,0.0034832936
24049,0.015822459
24050,0.004442216
23745,0.004372791
24066,0.026548263
23770,0.0032708007
23474,0.003910898
23795,0.03355213
23799,0.0028368912
23806,0.048370246
23810,0.012838426
23518,0.0037498374
23834,0.022510754
23527,0.016688444
23538,0.029204184
23843,0.0047456482
23846,0.005373131
23555,0.012838426
23568,0.0030847096
23576,0.012318863
23880,0.016473327
23581,0.012838426
23593,0.0044341525
23911,0.017519042
24540,0.012318863
24550,0.0064807986
24277,0.003810754
24716,0.0028936698
24605,0.043853663
24325,0.0035729953
24329,0.015148182
24337,0.005421094
24663,0.047583938
24664,0.003364535
24380,0.027167788
24392,0.02760091
32947,0.025425902
32950,0.0038577798
33271,0.0061604613
32971,0.0035355317
33292,0.004624529
33306,0.008907498
33310,0.004553342
34001,0.03416488
